deal_id,rep_id,deal_date,customer_segment,territory,deal_size_usd,discount_pct,final_deal_value,cycle_days,deal_status,loss_reason
DEAL01209,REP030,2024-07-17,Mid-Market,EMEA,67747,30,47422.9,64,Lost,Price
DEAL01210,REP030,2025-08-02,Mid-Market,EMEA,94926,5,90179.7,43,Won,
DEAL01211,REP030,2025-04-09,Mid-Market,EMEA,84965,5,80716.75,47,Won,
DEAL01212,REP030,2024-03-29,Mid-Market,EMEA,41167,10,37050.3,45,Won,
DEAL01213,REP030,2025-07-06,Mid-Market,EMEA,90471,10,81423.9,69,Won,
DEAL01214,REP030,2024-10-27,Mid-Market,EMEA,53520,25,40140.0,36,Won,
DEAL01215,REP030,2025-08-23,Mid-Market,EMEA,69488,5,66013.6,47,Won,
DEAL01216,REP030,2024-03-01,Mid-Market,EMEA,27108,5,25752.6,65,Won,
DEAL01217,REP031,2025-12-16,Mid-Market,North America,74574,0,74574.0,52,Won,
DEAL01218,REP031,2025-06-26,Mid-Market,North America,74874,5,71130.3,62,Won,
DEAL01219,REP031,2025-04-28,Mid-Market,North America,66394,5,63074.3,51,Won,
DEAL01220,REP031,2025-04-18,Mid-Market,North America,74999,25,56249.25,78,Lost,No Decision
DEAL01221,REP031,2024-06-25,Mid-Market,North America,57799,5,54909.05,68,Won,
DEAL01222,REP031,2024-12-31,Mid-Market,North America,37420,30,26194.0,59,Won,
DEAL01223,REP031,2025-08-07,Mid-Market,North America,73225,20,58580.0,36,Won,
DEAL01224,REP031,2025-01-16,Mid-Market,North America,97554,20,78043.2,40,Won,
DEAL01225,REP031,2025-04-16,Mid-Market,North America,83786,5,79596.7,54,Won,
DEAL01226,REP031,2024-09-27,Mid-Market,North America,74153,5,70445.35,78,Won,
DEAL01227,REP031,2025-11-22,Mid-Market,North America,30972,0,30972.0,64,Lost,Budget Cut
DEAL01228,REP031,2025-08-19,Mid-Market,North America,27599,0,27599.0,68,Lost,Timing
DEAL01229,REP031,2025-01-27,Mid-Market,North America,25018,10,22516.2,66,Won,
DEAL01230,REP031,2025-10-17,Mid-Market,North America,62487,0,62487.0,62,Lost,Competitor
DEAL01231,REP031,2025-04-23,Mid-Market,North America,36394,5,34574.3,78,Won,
DEAL01232,REP031,2025-10-12,Mid-Market,North America,95162,15,80887.7,58,Won,
DEAL01233,REP031,2025-03-21,Mid-Market,North America,72656,5,69023.2,39,Won,
DEAL01234,REP031,2025-05-26,Mid-Market,North America,86351,15,73398.35,53,Won,
DEAL01235,REP031,2024-09-08,Mid-Market,North America,93772,5,89083.4,20,Lost,Price
DEAL01236,REP031,2025-10-12,Mid-Market,North America,43165,0,43165.0,58,Lost,Competitor
DEAL01237,REP031,2025-12-03,Mid-Market,North America,84789,10,76310.1,34,Lost,Poor Fit
DEAL01238,REP031,2025-02-28,Mid-Market,North America,99525,0,99525.0,68,Lost,Poor Fit
DEAL01239,REP031,2024-09-11,Mid-Market,North America,55255,10,49729.5,66,Won,
DEAL01240,REP031,2025-10-09,Mid-Market,North America,98285,0,98285.0,20,Lost,Competitor
DEAL01241,REP031,2025-07-28,Mid-Market,North America,43540,0,43540.0,92,Lost,No Decision
DEAL01242,REP031,2025-09-24,Mid-Market,North America,81023,15,68869.55,23,Lost,Timing
DEAL01243,REP031,2024-12-26,Mid-Market,North America,96609,10,86948.1,50,Won,
DEAL01244,REP031,2025-08-23,Mid-Market,North America,54160,0,54160.0,40,Won,
DEAL01245,REP031,2025-09-15,Mid-Market,North America,46179,30,32325.3,36,Lost,Missing Feature
DEAL01246,REP031,2025-01-31,Mid-Market,North America,80775,0,80775.0,37,Won,
DEAL01247,REP031,2024-04-12,Mid-Market,North America,66098,30,46268.6,48,Won,
DEAL01248,REP031,2024-05-13,Mid-Market,North America,86417,10,77775.3,81,Won,
DEAL01249,REP031,2024-08-19,Mid-Market,North America,36628,25,27471.0,82,Lost,No Decision
DEAL01250,REP031,2024-11-16,Mid-Market,North America,66876,30,46813.2,58,Won,
DEAL01251,REP031,2024-08-12,Mid-Market,North America,76298,15,64853.3,55,Won,
DEAL01252,REP031,2025-07-13,Mid-Market,North America,70823,25,53117.25,52,Won,
DEAL01253,REP031,2024-09-04,Mid-Market,North America,92078,0,92078.0,82,Lost,Price
DEAL01254,REP031,2025-05-07,Mid-Market,North America,73435,25,55076.25,59,Won,
DEAL01255,REP031,2024-11-23,Mid-Market,North America,31028,0,31028.0,91,Lost,Competitor
DEAL01256,REP031,2024-11-12,Mid-Market,North America,39066,0,39066.0,75,Won,
DEAL01257,REP031,2024-11-10,Mid-Market,North America,36752,0,36752.0,65,Lost,Price
DEAL01258,REP031,2025-11-24,Mid-Market,North America,66556,20,53244.8,67,Lost,Price
DEAL01259,REP031,2025-09-10,Mid-Market,North America,53013,20,42410.4,46,Won,
DEAL01260,REP031,2024-07-18,Mid-Market,North America,35101,10,31590.9,34,Lost,No Decision
DEAL01261,REP031,2025-01-23,Mid-Market,North America,87110,10,78399.0,20,Won,
DEAL01262,REP031,2024-02-12,Mid-Market,North America,35511,30,24857.7,72,Lost,Price
DEAL01263,REP031,2025-10-10,Mid-Market,North America,26753,5,25415.35,39,Lost,Competitor
DEAL01264,REP032,2024-03-23,Enterprise,North America,272805,5,259164.75,123,Won,
DEAL01265,REP032,2024-09-08,Enterprise,North America,284859,0,284859.0,100,Won,
DEAL01266,REP032,2024-06-23,Enterprise,North America,219097,20,175277.6,137,Lost,Competitor
DEAL01267,REP032,2025-12-15,Enterprise,North America,311929,15,265139.65,98,Won,
DEAL01268,REP032,2024-06-19,Enterprise,North America,150374,10,135336.6,131,Won,
DEAL01269,REP032,2024-03-02,Enterprise,North America,334162,0,334162.0,98,Lost,Poor Fit
DEAL01270,REP032,2024-09-19,Enterprise,North America,239334,10,215400.6,86,Won,
DEAL01271,REP032,2024-03-14,Enterprise,North America,145643,5,138360.85,168,Lost,Competitor
DEAL01272,REP032,2025-02-13,Enterprise,North America,460138,10,414124.2,77,Lost,Budget Cut
DEAL01273,REP032,2025-03-31,Enterprise,North America,432554,25,324415.5,80,Won,
DEAL01274,REP032,2024-07-09,Enterprise,North America,336641,5,319808.95,123,Lost,Competitor
DEAL01275,REP032,2024-06-28,Enterprise,North America,337895,5,321000.25,137,Lost,No Decision
DEAL01276,REP032,2025-08-03,Enterprise,North America,242957,20,194365.6,86,Won,
DEAL01277,REP032,2024-06-25,Enterprise,North America,382469,0,382469.0,141,Won,
DEAL01278,REP032,2024-05-15,Enterprise,North America,140058,25,105043.5,127,Lost,Missing Feature
DEAL01279,REP032,2024-02-20,Enterprise,North America,390367,5,370848.65,159,Won,
DEAL01280,REP032,2024-11-21,Enterprise,North America,452195,15,384365.75,119,Won,
DEAL01281,REP032,2025-01-11,Enterprise,North America,147577,10,132819.3,112,Lost,Competitor
DEAL01282,REP032,2025-08-17,Enterprise,North America,443524,5,421347.8,122,Won,
DEAL01283,REP032,2025-12-06,Enterprise,North America,453886,15,385803.1,174,Won,
DEAL01284,REP032,2025-05-19,Enterprise,North America,246477,0,246477.0,13,Won,
DEAL01285,REP032,2025-03-11,Enterprise,North America,468954,15,398610.9,67,Lost,Missing Feature
DEAL01286,REP032,2025-04-05,Enterprise,North America,424437,20,339549.6,195,Lost,Price
DEAL01287,REP032,2024-09-21,Enterprise,North America,255194,0,255194.0,172,Won,
DEAL01288,REP032,2025-06-16,Enterprise,North America,206435,0,206435.0,159,Won,
DEAL01289,REP032,2025-03-17,Enterprise,North America,219318,15,186420.3,56,Lost,Budget Cut
DEAL01290,REP032,2024-01-16,Enterprise,North America,257781,0,257781.0,137,Lost,Price
DEAL01291,REP032,2024-06-10,Enterprise,North America,188918,15,160580.3,110,Lost,Competitor
DEAL01292,REP032,2024-06-04,Enterprise,North America,411295,15,349600.75,139,Lost,Timing
DEAL01293,REP032,2025-07-14,Enterprise,North America,491988,10,442789.2,120,Won,
DEAL01294,REP032,2025-08-07,Enterprise,North America,351767,5,334178.65,80,Lost,No Decision
DEAL01295,REP032,2025-04-22,Enterprise,North America,461990,20,369592.0,135,Lost,Missing Feature
DEAL01296,REP032,2024-09-29,Enterprise,North America,224750,5,213512.5,178,Lost,Price
DEAL01297,REP032,2024-11-05,Enterprise,North America,426880,0,426880.0,136,Lost,Competitor
DEAL01298,REP032,2025-05-13,Enterprise,North America,375576,20,300460.8,71,Lost,Competitor
DEAL01299,REP032,2025-05-31,Enterprise,North America,150357,0,150357.0,161,Lost,Poor Fit
DEAL01300,REP032,2025-11-18,Enterprise,North America,253877,0,253877.0,130,Won,
DEAL01301,REP032,2025-08-05,Enterprise,North America,141423,0,141423.0,60,Won,
DEAL01302,REP032,2025-02-20,Enterprise,North America,493126,15,419157.1,126,Won,
DEAL01303,REP032,2025-05-25,Enterprise,North America,162995,5,154845.25,142,Won,
DEAL01304,REP033,2024-08-07,Mid-Market,APAC,61343,0,61343.0,87,Lost,Competitor
DEAL01305,REP033,2024-11-29,Mid-Market,APAC,89264,0,89264.0,61,Lost,Price
DEAL01306,REP033,2024-12-23,Mid-Market,APAC,65028,0,65028.0,46,Won,
DEAL01307,REP033,2024-01-01,Mid-Market,APAC,52235,5,49623.25,75,Won,
DEAL01308,REP033,2025-05-14,Mid-Market,APAC,30277,25,22707.75,70,Won,
DEAL01309,REP033,2024-11-22,Mid-Market,APAC,81902,10,73711.8,47,Lost,Competitor
DEAL01310,REP033,2024-11-12,Mid-Market,APAC,94843,10,85358.7,74,Lost,Poor Fit
DEAL01311,REP033,2025-01-25,Mid-Market,APAC,98719,5,93783.05,63,Lost,No Decision
DEAL01312,REP033,2024-03-15,Mid-Market,APAC,62371,5,59252.45,58,Won,
DEAL01313,REP033,2024-11-17,Mid-Market,APAC,86005,0,86005.0,41,Lost,Poor Fit
DEAL01314,REP033,2024-09-27,Mid-Market,APAC,67294,10,60564.6,84,Lost,Budget Cut
DEAL01315,REP033,2025-07-29,Mid-Market,APAC,54715,5,51979.25,39,Lost,No Decision
DEAL01316,REP033,2024-09-05,Mid-Market,APAC,56325,10,50692.5,93,Won,
DEAL01317,REP033,2025-08-19,Mid-Market,APAC,92071,10,82863.9,64,Lost,Competitor
DEAL01318,REP033,2025-10-13,Mid-Market,APAC,26403,0,26403.0,54,Lost,Missing Feature
DEAL01319,REP033,2024-09-18,Mid-Market,APAC,37996,10,34196.4,43,Won,
DEAL01320,REP033,2024-04-20,Mid-Market,APAC,90254,5,85741.3,28,Lost,Timing
DEAL01321,REP033,2025-04-18,Mid-Market,APAC,67337,0,67337.0,79,Lost,Price
DEAL01322,REP033,2025-11-24,Mid-Market,APAC,85436,15,72620.6,75,Lost,Competitor
DEAL01323,REP033,2024-07-21,Mid-Market,APAC,67399,5,64029.05,33,Lost,Poor Fit
DEAL01324,REP033,2024-09-01,Mid-Market,APAC,46157,0,46157.0,68,Lost,Price
DEAL01325,REP033,2025-04-26,Mid-Market,APAC,62429,10,56186.1,90,Won,
DEAL01326,REP033,2025-08-21,Mid-Market,APAC,37202,0,37202.0,59,Won,
DEAL01327,REP033,2024-08-01,Mid-Market,APAC,43130,20,34504.0,59,Lost,Price
DEAL01328,REP033,2024-03-15,Mid-Market,APAC,86978,10,78280.2,66,Lost,Missing Feature
DEAL01329,REP033,2025-02-16,Mid-Market,APAC,82911,0,82911.0,25,Won,
DEAL01330,REP033,2024-01-10,Mid-Market,APAC,87239,10,78515.1,67,Won,
DEAL01331,REP033,2024-05-18,Mid-Market,APAC,81764,15,69499.4,63,Won,
DEAL01332,REP033,2024-06-09,Mid-Market,APAC,70975,5,67426.25,73,Lost,Budget Cut
DEAL01333,REP033,2024-09-29,Mid-Market,APAC,33418,0,33418.0,70,Won,
DEAL01334,REP033,2025-10-08,Mid-Market,APAC,42985,5,40835.75,42,Won,
DEAL01335,REP033,2024-09-08,Mid-Market,APAC,44299,10,39869.1,58,Won,
DEAL01336,REP033,2024-07-17,Mid-Market,APAC,42986,5,40836.7,77,Won,
DEAL01337,REP033,2024-12-23,Mid-Market,APAC,98728,0,98728.0,56,Won,
DEAL01338,REP033,2024-06-08,Mid-Market,APAC,91553,10,82397.7,54,Won,
DEAL01339,REP033,2025-04-25,Mid-Market,APAC,81224,10,73101.6,45,Won,
DEAL01340,REP033,2025-03-14,Mid-Market,APAC,51093,0,51093.0,60,Won,
DEAL01341,REP033,2025-10-19,Mid-Market,APAC,30207,5,28696.65,89,Won,
DEAL01342,REP033,2025-05-24,Mid-Market,APAC,42875,15,36443.75,41,Won,
DEAL01343,REP033,2025-01-01,Mid-Market,APAC,95597,5,90817.15,71,Won,
DEAL01344,REP033,2024-12-12,Mid-Market,APAC,57343,10,51608.7,37,Won,
DEAL01345,REP033,2024-07-17,Mid-Market,APAC,41959,0,41959.0,47,Won,
DEAL01346,REP033,2025-04-18,Mid-Market,APAC,61492,5,58417.4,59,Lost,Price
DEAL01347,REP034,2025-12-21,Mid-Market,APAC,38217,10,34395.3,70,Lost,Price
DEAL01348,REP034,2025-04-02,Mid-Market,APAC,73073,10,65765.7,51,Won,
DEAL01349,REP034,2024-01-10,Mid-Market,APAC,92916,0,92916.0,103,Won,
DEAL01350,REP034,2025-11-22,Mid-Market,APAC,85784,20,68627.2,65,Lost,No Decision
DEAL01351,REP034,2024-06-08,Mid-Market,APAC,46703,0,46703.0,53,Lost,Budget Cut
DEAL01352,REP034,2024-03-15,Mid-Market,APAC,84615,10,76153.5,64,Lost,Timing
DEAL01353,REP034,2024-08-26,Mid-Market,APAC,74515,25,55886.25,77,Lost,Competitor
DEAL01354,REP034,2025-07-02,Mid-Market,APAC,41350,25,31012.5,74,Lost,Missing Feature
DEAL01355,REP034,2025-05-13,Mid-Market,APAC,30465,0,30465.0,70,Lost,Poor Fit
DEAL01356,REP034,2025-11-01,Mid-Market,APAC,70420,5,66899.0,33,Lost,Timing
DEAL01357,REP034,2024-01-18,Mid-Market,APAC,80852,5,76809.4,77,Lost,Timing
DEAL01358,REP034,2025-04-23,Mid-Market,APAC,93850,10,84465.0,54,Won,
DEAL01359,REP034,2025-10-01,Mid-Market,APAC,81126,5,77069.7,38,Lost,Timing
DEAL01360,REP034,2024-08-11,Mid-Market,APAC,79051,0,79051.0,42,Won,
DEAL01361,REP034,2025-10-08,Mid-Market,APAC,43706,5,41520.7,45,Lost,Price
DEAL01362,REP034,2025-01-19,Mid-Market,APAC,46094,0,46094.0,92,Lost,Budget Cut
DEAL01363,REP034,2024-09-23,Mid-Market,APAC,78149,20,62519.2,80,Lost,Price
DEAL01364,REP034,2025-08-21,Mid-Market,APAC,49099,5,46644.05,52,Lost,Poor Fit
DEAL01365,REP034,2025-11-01,Mid-Market,APAC,73106,0,73106.0,63,Lost,Price
DEAL01366,REP034,2024-08-28,Mid-Market,APAC,32818,5,31177.1,36,Won,
DEAL01367,REP035,2025-01-15,Mid-Market,EMEA,83649,25,62736.75,59,Lost,Competitor
DEAL01368,REP035,2025-12-26,Mid-Market,EMEA,50165,5,47656.75,68,Won,
DEAL01369,REP035,2024-02-12,Mid-Market,EMEA,49866,5,47372.7,42,Lost,Missing Feature
DEAL01370,REP035,2024-11-28,Mid-Market,EMEA,31185,0,31185.0,58,Lost,Competitor
DEAL01371,REP035,2025-01-13,Mid-Market,EMEA,66644,15,56647.4,47,Lost,Timing
DEAL01372,REP035,2025-04-09,Mid-Market,EMEA,87703,0,87703.0,57,Won,
DEAL01373,REP035,2024-11-04,Mid-Market,EMEA,95565,20,76452.0,72,Won,
DEAL01374,REP035,2025-07-12,Mid-Market,EMEA,82602,15,70211.7,83,Lost,Poor Fit
DEAL01375,REP035,2024-03-03,Mid-Market,EMEA,86775,5,82436.25,74,Won,
DEAL01376,REP035,2024-08-01,Mid-Market,EMEA,78730,15,66920.5,71,Won,
DEAL01377,REP035,2024-07-16,Mid-Market,EMEA,91199,0,91199.0,40,Lost,Price
DEAL01378,REP035,2025-04-21,Mid-Market,EMEA,49737,5,47250.15,51,Lost,Competitor
DEAL01379,REP035,2025-03-23,Mid-Market,EMEA,65576,10,59018.4,78,Lost,Budget Cut
DEAL01380,REP035,2024-07-20,Mid-Market,EMEA,71002,15,60351.7,51,Won,
DEAL01381,REP035,2024-06-28,Mid-Market,EMEA,93380,30,65366.0,35,Won,
DEAL01382,REP035,2024-08-04,Mid-Market,EMEA,76599,0,76599.0,88,Lost,Missing Feature
DEAL01383,REP035,2024-08-27,Mid-Market,EMEA,38219,0,38219.0,44,Lost,Missing Feature
DEAL01384,REP035,2025-09-16,Mid-Market,EMEA,76331,5,72514.45,69,Lost,Price
DEAL01385,REP035,2025-02-15,Mid-Market,EMEA,36338,10,32704.2,65,Lost,Timing
DEAL01386,REP035,2025-05-12,Mid-Market,EMEA,44112,25,33084.0,32,Lost,Price
DEAL01387,REP035,2024-01-06,Mid-Market,EMEA,46320,10,41688.0,45,Lost,Timing
DEAL01388,REP035,2025-11-05,Mid-Market,EMEA,98765,0,98765.0,58,Won,
DEAL01389,REP035,2024-04-12,Mid-Market,EMEA,77365,5,73496.75,61,Won,
DEAL01390,REP035,2025-10-14,Mid-Market,EMEA,84893,10,76403.7,64,Won,
DEAL01391,REP035,2024-04-17,Mid-Market,EMEA,26120,0,26120.0,72,Lost,Competitor
DEAL01392,REP035,2024-09-10,Mid-Market,EMEA,35040,0,35040.0,53,Lost,Timing
DEAL01393,REP035,2024-08-25,Mid-Market,EMEA,43757,0,43757.0,86,Lost,Price
DEAL01394,REP035,2025-11-27,Mid-Market,EMEA,94519,5,89793.05,57,Won,
DEAL01395,REP035,2025-11-06,Mid-Market,EMEA,33002,0,33002.0,54,Won,
DEAL01396,REP035,2024-01-09,Mid-Market,EMEA,58743,0,58743.0,72,Lost,Poor Fit
DEAL01397,REP035,2025-10-23,Mid-Market,EMEA,46323,0,46323.0,65,Lost,Missing Feature
DEAL01398,REP035,2024-08-31,Mid-Market,EMEA,83542,5,79364.9,54,Won,
DEAL01399,REP035,2024-06-21,Mid-Market,EMEA,49671,15,42220.35,59,Lost,Price
DEAL01400,REP035,2024-06-09,Mid-Market,EMEA,95886,20,76708.8,41,Won,
DEAL01401,REP035,2025-10-01,Mid-Market,EMEA,81202,0,81202.0,53,Lost,Competitor
DEAL01402,REP035,2025-07-01,Mid-Market,EMEA,34102,0,34102.0,60,Won,
DEAL01403,REP035,2025-06-25,Mid-Market,EMEA,91865,0,91865.0,96,Lost,Missing Feature
DEAL01404,REP035,2025-05-12,Mid-Market,EMEA,48459,10,43613.1,81,Won,
DEAL01405,REP035,2024-08-17,Mid-Market,EMEA,96746,15,82234.1,47,Lost,Timing
DEAL01406,REP035,2024-03-20,Mid-Market,EMEA,45407,20,36325.6,58,Won,
DEAL01407,REP035,2025-11-08,Mid-Market,EMEA,79733,5,75746.35,52,Lost,No Decision
DEAL01408,REP035,2024-07-12,Mid-Market,EMEA,76529,30,53570.3,22,Won,
DEAL01409,REP035,2024-07-04,Mid-Market,EMEA,64056,0,64056.0,79,Lost,Price
DEAL01410,REP035,2025-05-30,Mid-Market,EMEA,46500,5,44175.0,58,Lost,Timing
DEAL01411,REP035,2025-06-08,Mid-Market,EMEA,64958,15,55214.3,84,Lost,Missing Feature
DEAL01412,REP035,2025-07-03,Mid-Market,EMEA,73505,0,73505.0,73,Lost,No Decision
DEAL01413,REP035,2024-12-13,Mid-Market,EMEA,92891,0,92891.0,57,Won,
DEAL01414,REP035,2025-07-22,Mid-Market,EMEA,86046,0,86046.0,97,Won,
DEAL01415,REP035,2024-05-16,Mid-Market,EMEA,60006,5,57005.7,74,Won,
DEAL01416,REP036,2024-04-28,SMB,North America,7621,0,7621.0,30,Won,
DEAL01417,REP036,2025-11-15,SMB,North America,19590,25,14692.5,20,Won,
DEAL01418,REP036,2025-08-27,SMB,North America,7416,0,7416.0,42,Won,
DEAL01419,REP036,2025-07-27,SMB,North America,6046,10,5441.4,27,Lost,Missing Feature
DEAL01420,REP036,2024-04-22,SMB,North America,11411,0,11411.0,22,Won,
DEAL01421,REP036,2025-03-06,SMB,North America,24672,0,24672.0,31,Won,
DEAL01422,REP036,2024-04-23,SMB,North America,21795,5,20705.25,40,Lost,No Decision
DEAL01423,REP036,2025-12-11,SMB,North America,9142,20,7313.6,27,Lost,Missing Feature
DEAL01424,REP036,2025-01-23,SMB,North America,22187,10,19968.3,26,Lost,No Decision
DEAL01425,REP036,2024-06-16,SMB,North America,14261,10,12834.9,37,Won,
DEAL01426,REP036,2025-12-03,SMB,North America,21127,15,17957.95,40,Won,
DEAL01427,REP036,2024-07-01,SMB,North America,21709,20,17367.2,40,Won,
DEAL01428,REP036,2025-01-25,SMB,North America,16446,0,16446.0,25,Lost,No Decision
DEAL01429,REP036,2024-09-19,SMB,North America,23420,5,22249.0,22,Won,
DEAL01430,REP036,2025-04-15,SMB,North America,23840,5,22648.0,23,Won,
DEAL01431,REP036,2024-04-20,SMB,North America,22558,0,22558.0,32,Lost,Competitor
DEAL01432,REP036,2024-11-29,SMB,North America,9872,0,9872.0,30,Won,
DEAL01433,REP036,2025-03-29,SMB,North America,10928,30,7649.6,38,Won,
DEAL01434,REP036,2024-12-19,SMB,North America,14940,0,14940.0,33,Won,
DEAL01435,REP036,2024-02-13,SMB,North America,23390,0,23390.0,38,Lost,Poor Fit
DEAL01436,REP036,2025-05-27,SMB,North America,14551,10,13095.9,41,Won,
DEAL01437,REP036,2024-05-17,SMB,North America,14465,0,14465.0,46,Won,
DEAL01438,REP036,2025-02-26,SMB,North America,9568,10,8611.2,32,Lost,Timing
DEAL01439,REP036,2025-08-04,SMB,North America,7216,5,6855.2,12,Lost,No Decision
DEAL01440,REP036,2025-11-28,SMB,North America,19392,20,15513.6,9,Won,
DEAL01441,REP036,2025-05-15,SMB,North America,19306,10,17375.4,21,Lost,No Decision
DEAL01442,REP036,2024-02-25,SMB,North America,22765,20,18212.0,41,Won,
DEAL01443,REP036,2024-02-06,SMB,North America,16317,0,16317.0,33,Won,
DEAL01444,REP036,2024-01-01,SMB,North America,5809,5,5518.55,27,Lost,No Decision
DEAL01445,REP036,2025-11-30,SMB,North America,5424,0,5424.0,34,Won,
DEAL01446,REP036,2024-10-07,SMB,North America,8019,0,8019.0,34,Won,
DEAL01447,REP036,2024-04-20,SMB,North America,15022,0,15022.0,27,Won,
DEAL01448,REP036,2025-07-21,SMB,North America,18255,10,16429.5,9,Won,
DEAL01449,REP036,2025-07-31,SMB,North America,23511,5,22335.45,36,Won,
DEAL01450,REP036,2025-07-19,SMB,North America,18704,5,17768.8,29,Lost,No Decision
DEAL01451,REP036,2024-06-01,SMB,North America,13906,0,13906.0,33,Won,
DEAL01452,REP036,2025-11-02,SMB,North America,14541,10,13086.9,18,Won,
DEAL01453,REP036,2025-07-06,SMB,North America,20426,0,20426.0,43,Won,
DEAL01454,REP036,2025-08-04,SMB,North America,7519,10,6767.1,32,Won,
DEAL01455,REP036,2024-09-30,SMB,North America,12703,0,12703.0,12,Lost,Poor Fit
DEAL01456,REP036,2025-07-23,SMB,North America,18536,0,18536.0,29,Won,
DEAL01457,REP036,2025-10-25,SMB,North America,20106,5,19100.7,30,Won,
DEAL01458,REP036,2025-08-07,SMB,North America,14412,15,12250.2,25,Won,
DEAL01459,REP036,2025-12-28,SMB,North America,24575,10,22117.5,23,Lost,Price
DEAL01460,REP036,2024-04-03,SMB,North America,22929,15,19489.65,41,Won,
DEAL01461,REP036,2025-03-22,SMB,North America,12608,0,12608.0,34,Lost,Competitor
DEAL01462,REP036,2024-10-08,SMB,North America,5931,5,5634.45,43,Won,
DEAL01463,REP036,2025-09-17,SMB,North America,19008,5,18057.6,37,Won,
DEAL01464,REP036,2024-12-16,SMB,North America,18228,10,16405.2,22,Won,
DEAL01465,REP036,2024-04-20,SMB,North America,15083,0,15083.0,35,Lost,No Decision
DEAL01466,REP036,2024-08-03,SMB,North America,15830,5,15038.5,41,Won,
DEAL01467,REP036,2025-01-26,SMB,North America,19328,0,19328.0,19,Won,
DEAL01468,REP036,2024-01-17,SMB,North America,8381,10,7542.9,37,Won,
DEAL01469,REP036,2025-12-26,SMB,North America,5339,5,5072.05,41,Lost,Competitor
DEAL01470,REP036,2024-03-19,SMB,North America,12733,10,11459.7,37,Won,
DEAL01471,REP036,2024-01-24,SMB,North America,12709,10,11438.1,27,Won,
DEAL01472,REP036,2024-10-30,SMB,North America,14741,0,14741.0,26,Won,
DEAL01473,REP036,2024-10-09,SMB,North America,19790,5,18800.5,15,Won,
DEAL01474,REP036,2024-03-21,SMB,North America,17953,0,17953.0,26,Lost,No Decision
DEAL01475,REP036,2024-04-05,SMB,North America,21506,10,19355.4,38,Won,
DEAL01476,REP036,2024-12-22,SMB,North America,7352,10,6616.8,32,Won,
DEAL01477,REP036,2024-09-18,SMB,North America,15133,0,15133.0,21,Won,
DEAL01478,REP036,2025-02-03,SMB,North America,18502,0,18502.0,28,Lost,Price
DEAL01479,REP036,2024-10-27,SMB,North America,19097,10,17187.3,22,Won,
DEAL01480,REP036,2025-08-31,SMB,North America,10999,0,10999.0,42,Won,
DEAL01481,REP036,2025-02-21,SMB,North America,23328,15,19828.8,32,Lost,Missing Feature
DEAL01482,REP036,2024-08-15,SMB,North America,15790,5,15000.5,27,Lost,Competitor
DEAL01483,REP036,2025-05-01,SMB,North America,22063,25,16547.25,29,Lost,No Decision
DEAL01484,REP036,2025-06-08,SMB,North America,22074,5,20970.3,38,Won,
DEAL01485,REP036,2025-09-29,SMB,North America,15114,10,13602.6,32,Won,
DEAL01486,REP036,2025-01-20,SMB,North America,10600,0,10600.0,13,Won,
DEAL01487,REP036,2025-12-23,SMB,North America,22889,5,21744.55,34,Won,
DEAL01488,REP037,2024-04-17,Mid-Market,North America,30635,20,24508.0,56,Lost,Missing Feature
DEAL01489,REP037,2025-06-09,Mid-Market,North America,85666,5,81382.7,66,Lost,No Decision
DEAL01490,REP037,2025-03-11,Mid-Market,North America,32311,0,32311.0,53,Won,
DEAL01491,REP037,2025-12-21,Mid-Market,North America,82052,5,77949.4,41,Lost,Competitor
DEAL01492,REP037,2025-04-26,Mid-Market,North America,98996,25,74247.0,42,Lost,No Decision
DEAL01493,REP037,2025-10-15,Mid-Market,North America,79039,0,79039.0,51,Lost,Timing
DEAL01494,REP037,2025-06-13,Mid-Market,North America,49136,0,49136.0,88,Won,
DEAL01495,REP037,2025-11-02,Mid-Market,North America,50852,0,50852.0,35,Won,
DEAL01496,REP037,2024-01-04,Mid-Market,North America,50649,5,48116.55,72,Lost,Price
DEAL01497,REP037,2025-10-29,Mid-Market,North America,51469,15,43748.65,82,Lost,Competitor
DEAL01498,REP037,2024-10-19,Mid-Market,North America,82367,5,78248.65,65,Lost,Price
DEAL01499,REP037,2024-01-29,Mid-Market,North America,70630,5,67098.5,52,Lost,Price
DEAL01500,REP037,2025-09-26,Mid-Market,North America,62471,0,62471.0,75,Lost,Missing Feature
DEAL01501,REP037,2025-04-21,Mid-Market,North America,95600,0,95600.0,40,Won,
DEAL01502,REP037,2024-01-28,Mid-Market,North America,43802,10,39421.8,52,Lost,Competitor
DEAL01503,REP037,2025-07-19,Mid-Market,North America,98513,10,88661.7,31,Won,
DEAL01504,REP037,2024-07-23,Mid-Market,North America,49507,0,49507.0,64,Lost,Missing Feature
DEAL01505,REP037,2025-05-21,Mid-Market,North America,64732,5,61495.4,70,Lost,Price
DEAL01506,REP037,2024-08-07,Mid-Market,North America,60035,5,57033.25,72,Lost,Timing
DEAL01507,REP037,2024-09-09,Mid-Market,North America,98309,5,93393.55,45,Lost,Competitor
DEAL01508,REP037,2024-08-01,Mid-Market,North America,50402,25,37801.5,113,Lost,Price
DEAL01509,REP037,2025-09-11,Mid-Market,North America,67988,0,67988.0,82,Lost,Missing Feature
DEAL01510,REP037,2024-10-19,Mid-Market,North America,27853,25,20889.75,57,Won,
